"","YEAR","GEAR","LENGTH","FREQ","BootESS","df","NSAMP","NHAUL","NSTRATA"
"11837",2020,"POT",111,0,NA,NA,1382,73,4
"11838",2020,"POT",112,0,NA,NA,1382,73,4
"11839",2020,"POT",113,0,NA,NA,1382,73,4
"11840",2020,"POT",114,0,NA,NA,1382,73,4
"11841",2020,"POT",115,0,NA,NA,1382,73,4
"11842",2020,"POT",116,0,NA,NA,1382,73,4
"11843",2020,"POT",117,0,NA,NA,1382,73,4
"11844",2020,"POT",118,0,NA,NA,1382,73,4
"11845",2020,"POT",119,0,NA,NA,1382,73,4
"11846",2020,"POT",120,0,NA,NA,1382,73,4
"11847",2020,"POT",121,0,NA,NA,1382,73,4
"11848",2020,"POT",122,0,NA,NA,1382,73,4
"11849",2020,"POT",123,0,NA,NA,1382,73,4
"11850",2020,"POT",124,0,NA,NA,1382,73,4
"11851",2020,"POT",125,0,NA,NA,1382,73,4
"11852",2020,"POT",126,0,NA,NA,1382,73,4
"11853",2020,"POT",127,0,NA,NA,1382,73,4
"11854",2020,"POT",128,0,NA,NA,1382,73,4
"11855",2020,"POT",129,0,NA,NA,1382,73,4
"11856",2020,"POT",130,0,NA,NA,1382,73,4
"11857",2020,"POT",131,0,NA,NA,1382,73,4
"11858",2020,"POT",132,0,NA,NA,1382,73,4
"11859",2020,"POT",133,0,NA,NA,1382,73,4
"11860",2020,"POT",134,0,NA,NA,1382,73,4
"11861",2020,"POT",135,0,NA,NA,1382,73,4
"11862",2020,"POT",136,0,NA,NA,1382,73,4
"11863",2020,"POT",137,0,NA,NA,1382,73,4
"11864",2020,"POT",138,0,NA,NA,1382,73,4
"11865",2020,"POT",139,0,NA,NA,1382,73,4
"11866",2020,"POT",140,0,NA,NA,1382,73,4
"11867",2020,"POT",141,0,NA,NA,1382,73,4
"11868",2020,"POT",142,0,NA,NA,1382,73,4
"11869",2020,"POT",143,0,NA,NA,1382,73,4
"11870",2020,"TRW",1,0,NA,NA,94,7,1
"11871",2020,"TRW",2,0,NA,NA,94,7,1
"11872",2020,"TRW",3,0,NA,NA,94,7,1
"11873",2020,"TRW",4,0,NA,NA,94,7,1
"11874",2020,"TRW",5,0,NA,NA,94,7,1
"11875",2020,"TRW",6,0,NA,NA,94,7,1
"11876",2020,"TRW",7,0,NA,NA,94,7,1
"11877",2020,"TRW",8,0,NA,NA,94,7,1
"11878",2020,"TRW",9,0,NA,NA,94,7,1
"11879",2020,"TRW",10,0,NA,NA,94,7,1
"11880",2020,"TRW",11,0,NA,NA,94,7,1
"11881",2020,"TRW",12,0,NA,NA,94,7,1
"11882",2020,"TRW",13,0,NA,NA,94,7,1
"11883",2020,"TRW",14,0,NA,NA,94,7,1
"11884",2020,"TRW",15,0,NA,NA,94,7,1
"11885",2020,"TRW",16,0,NA,NA,94,7,1
"11886",2020,"TRW",17,0,NA,NA,94,7,1
"11887",2020,"TRW",18,0,NA,NA,94,7,1
"11888",2020,"TRW",19,0,NA,NA,94,7,1
"11889",2020,"TRW",20,0,NA,NA,94,7,1
"11890",2020,"TRW",21,0,NA,NA,94,7,1
"11891",2020,"TRW",22,0,NA,NA,94,7,1
"11892",2020,"TRW",23,0,NA,NA,94,7,1
"11893",2020,"TRW",24,0,NA,NA,94,7,1
"11894",2020,"TRW",25,0,NA,NA,94,7,1
"11895",2020,"TRW",26,0,NA,NA,94,7,1
"11896",2020,"TRW",27,0,NA,NA,94,7,1
"11897",2020,"TRW",28,0,NA,NA,94,7,1
"11898",2020,"TRW",29,0,NA,NA,94,7,1
"11899",2020,"TRW",30,0,NA,NA,94,7,1
"11900",2020,"TRW",31,0,NA,NA,94,7,1
"11901",2020,"TRW",32,0,NA,NA,94,7,1
"11902",2020,"TRW",33,0,NA,NA,94,7,1
"11903",2020,"TRW",34,0,NA,NA,94,7,1
"11904",2020,"TRW",35,0,NA,NA,94,7,1
"11905",2020,"TRW",36,0.0103589308063651,NA,NA,94,7,1
"11906",2020,"TRW",37,0,NA,NA,94,7,1
"11907",2020,"TRW",38,0,NA,NA,94,7,1
"11908",2020,"TRW",39,0,NA,NA,94,7,1
"11909",2020,"TRW",40,0,NA,NA,94,7,1
"11910",2020,"TRW",41,0.00729561019597478,NA,NA,94,7,1
"11911",2020,"TRW",42,0,NA,NA,94,7,1
"11912",2020,"TRW",43,0.00863861782114861,NA,NA,94,7,1
"11913",2020,"TRW",44,0.01006693149045,NA,NA,94,7,1
"11914",2020,"TRW",45,0,NA,NA,94,7,1
"11915",2020,"TRW",46,0,NA,NA,94,7,1
"11916",2020,"TRW",47,0,NA,NA,94,7,1
"11917",2020,"TRW",48,0,NA,NA,94,7,1
"11918",2020,"TRW",49,0.00444007390190118,NA,NA,94,7,1
"11919",2020,"TRW",50,0.0221952632606615,NA,NA,94,7,1
"11920",2020,"TRW",51,0.0297993061293734,NA,NA,94,7,1
"11921",2020,"TRW",52,0.00729561019597478,NA,NA,94,7,1
"11922",2020,"TRW",53,0.0556555656977236,NA,NA,94,7,1
"11923",2020,"TRW",54,0.00863861782114861,NA,NA,94,7,1
"11924",2020,"TRW",55,0.00863861782114861,NA,NA,94,7,1
"11925",2020,"TRW",56,0,NA,NA,94,7,1
"11926",2020,"TRW",57,0.029698657772953,NA,NA,94,7,1
"11927",2020,"TRW",58,0.0221952632606615,NA,NA,94,7,1
"11928",2020,"TRW",59,0,NA,NA,94,7,1
"11929",2020,"TRW",60,0.0133202217057036,NA,NA,94,7,1
"11930",2020,"TRW",61,0.00729561019597478,NA,NA,94,7,1
"11931",2020,"TRW",62,0.017962973675077,NA,NA,94,7,1
"11932",2020,"TRW",63,0.0454251014737597,NA,NA,94,7,1
"11933",2020,"TRW",64,0.00729561019597478,NA,NA,94,7,1
"11934",2020,"TRW",65,0.0159342280171234,NA,NA,94,7,1
"11935",2020,"TRW",66,0.0221952632606615,NA,NA,94,7,1
"11936",2020,"TRW",67,0.0162426606898606,NA,NA,94,7,1
"11937",2020,"TRW",68,0.0577180570220143,NA,NA,94,7,1
"11938",2020,"TRW",69,0.0389945451864956,NA,NA,94,7,1
"11939",2020,"TRW",70,0.00888014780380237,NA,NA,94,7,1
"11940",2020,"TRW",71,0.00760404286871194,NA,NA,94,7,1
"11941",2020,"TRW",72,0.0103589308063651,NA,NA,94,7,1
"11942",2020,"TRW",73,0.00729561019597478,NA,NA,94,7,1
"11943",2020,"TRW",74,0.0301077388021106,NA,NA,94,7,1
"11944",2020,"TRW",75,0.00760404286871194,NA,NA,94,7,1
"11945",2020,"TRW",76,0.00863861782114861,NA,NA,94,7,1
"11946",2020,"TRW",77,0.0411496513499017,NA,NA,94,7,1
"11947",2020,"TRW",78,0,NA,NA,94,7,1
"11948",2020,"TRW",79,0.00444007390190118,NA,NA,94,7,1
"11949",2020,"TRW",80,0.00863861782114861,NA,NA,94,7,1
"11950",2020,"TRW",81,0.047016947876575,NA,NA,94,7,1
"11951",2020,"TRW",82,0.0103589308063651,NA,NA,94,7,1
"11952",2020,"TRW",83,0.0472584778592288,NA,NA,94,7,1
"11953",2020,"TRW",84,0.0159342280171234,NA,NA,94,7,1
"11954",2020,"TRW",85,0,NA,NA,94,7,1
"11955",2020,"TRW",86,0,NA,NA,94,7,1
"11956",2020,"TRW",87,0.0556555656977236,NA,NA,94,7,1
"11957",2020,"TRW",88,0.0103589308063651,NA,NA,94,7,1
"11958",2020,"TRW",89,0.0103589308063651,NA,NA,94,7,1
"11959",2020,"TRW",90,0,NA,NA,94,7,1
"11960",2020,"TRW",91,0.0383783300554264,NA,NA,94,7,1
"11961",2020,"TRW",92,0.00444007390190118,NA,NA,94,7,1
"11962",2020,"TRW",93,0.0162426606898606,NA,NA,94,7,1
"11963",2020,"TRW",94,0.0383783300554264,NA,NA,94,7,1
"11964",2020,"TRW",95,0,NA,NA,94,7,1
"11965",2020,"TRW",96,0,NA,NA,94,7,1
"11966",2020,"TRW",97,0.00444007390190118,NA,NA,94,7,1
"11967",2020,"TRW",98,0,NA,NA,94,7,1
"11968",2020,"TRW",99,0.0103589308063651,NA,NA,94,7,1
"11969",2020,"TRW",100,0.00444007390190118,NA,NA,94,7,1
"11970",2020,"TRW",101,0.0383783300554264,NA,NA,94,7,1
"11971",2020,"TRW",102,0,NA,NA,94,7,1
"11972",2020,"TRW",103,0,NA,NA,94,7,1
"11973",2020,"TRW",104,0.0383783300554264,NA,NA,94,7,1
"11974",2020,"TRW",105,0.00760404286871194,NA,NA,94,7,1
"11975",2020,"TRW",106,0,NA,NA,94,7,1
"11976",2020,"TRW",107,0,NA,NA,94,7,1
"11977",2020,"TRW",108,0,NA,NA,94,7,1
"11978",2020,"TRW",109,0,NA,NA,94,7,1
"11979",2020,"TRW",110,0,NA,NA,94,7,1
"11980",2020,"TRW",111,0,NA,NA,94,7,1
"11981",2020,"TRW",112,0,NA,NA,94,7,1
"11982",2020,"TRW",113,0,NA,NA,94,7,1
"11983",2020,"TRW",114,0,NA,NA,94,7,1
"11984",2020,"TRW",115,0,NA,NA,94,7,1
"11985",2020,"TRW",116,0,NA,NA,94,7,1
"11986",2020,"TRW",117,0,NA,NA,94,7,1
"11987",2020,"TRW",118,0,NA,NA,94,7,1
"11988",2020,"TRW",119,0,NA,NA,94,7,1
"11989",2020,"TRW",120,0,NA,NA,94,7,1
"11990",2020,"TRW",121,0,NA,NA,94,7,1
"11991",2020,"TRW",122,0,NA,NA,94,7,1
"11992",2020,"TRW",123,0,NA,NA,94,7,1
"11993",2020,"TRW",124,0,NA,NA,94,7,1
"11994",2020,"TRW",125,0,NA,NA,94,7,1
"11995",2020,"TRW",126,0,NA,NA,94,7,1
"11996",2020,"TRW",127,0,NA,NA,94,7,1
"11997",2020,"TRW",128,0,NA,NA,94,7,1
"11998",2020,"TRW",129,0,NA,NA,94,7,1
"11999",2020,"TRW",130,0,NA,NA,94,7,1
"12000",2020,"TRW",131,0,NA,NA,94,7,1
"12001",2020,"TRW",132,0,NA,NA,94,7,1
"12002",2020,"TRW",133,0,NA,NA,94,7,1
"12003",2020,"TRW",134,0,NA,NA,94,7,1
"12004",2020,"TRW",135,0,NA,NA,94,7,1
"12005",2020,"TRW",136,0,NA,NA,94,7,1
"12006",2020,"TRW",137,0,NA,NA,94,7,1
"12007",2020,"TRW",138,0,NA,NA,94,7,1
"12008",2020,"TRW",139,0,NA,NA,94,7,1
"12009",2020,"TRW",140,0,NA,NA,94,7,1
"12010",2020,"TRW",141,0,NA,NA,94,7,1
"12011",2020,"TRW",142,0,NA,NA,94,7,1
"12012",2020,"TRW",143,0,NA,NA,94,7,1
"12013",2021,"HAL",1,0,NA,NA,5505,311,7
"12014",2021,"HAL",2,0,NA,NA,5505,311,7
"12015",2021,"HAL",3,0,NA,NA,5505,311,7
"12016",2021,"HAL",4,0,NA,NA,5505,311,7
"12017",2021,"HAL",5,0,NA,NA,5505,311,7
"12018",2021,"HAL",6,0,NA,NA,5505,311,7
"12019",2021,"HAL",7,0,NA,NA,5505,311,7
"12020",2021,"HAL",8,0,NA,NA,5505,311,7
"12021",2021,"HAL",9,0,NA,NA,5505,311,7
"12022",2021,"HAL",10,0,NA,NA,5505,311,7
"12023",2021,"HAL",11,0,NA,NA,5505,311,7
"12024",2021,"HAL",12,0,NA,NA,5505,311,7
"12025",2021,"HAL",13,0,NA,NA,5505,311,7
"12026",2021,"HAL",14,0,NA,NA,5505,311,7
"12027",2021,"HAL",15,0,NA,NA,5505,311,7
"12028",2021,"HAL",16,0,NA,NA,5505,311,7
"12029",2021,"HAL",17,0,NA,NA,5505,311,7
"12030",2021,"HAL",18,0,NA,NA,5505,311,7
"12031",2021,"HAL",19,0,NA,NA,5505,311,7
"12032",2021,"HAL",20,0,NA,NA,5505,311,7
"12033",2021,"HAL",21,0,NA,NA,5505,311,7
"12034",2021,"HAL",22,0,NA,NA,5505,311,7
"12035",2021,"HAL",23,0,NA,NA,5505,311,7
"12036",2021,"HAL",24,0,NA,NA,5505,311,7
"12037",2021,"HAL",25,0,NA,NA,5505,311,7
"12038",2021,"HAL",26,0,NA,NA,5505,311,7
"12039",2021,"HAL",27,0,NA,NA,5505,311,7
"12040",2021,"HAL",28,0,NA,NA,5505,311,7
"12041",2021,"HAL",29,0,NA,NA,5505,311,7
"12042",2021,"HAL",30,0,NA,NA,5505,311,7
"12043",2021,"HAL",31,0,NA,NA,5505,311,7
"12044",2021,"HAL",32,0.000301616412789465,NA,NA,5505,311,7
"12045",2021,"HAL",33,0,NA,NA,5505,311,7
"12046",2021,"HAL",34,0.000286532912864519,NA,NA,5505,311,7
"12047",2021,"HAL",35,0,NA,NA,5505,311,7
"12048",2021,"HAL",36,0.000164553742314753,NA,NA,5505,311,7
"12049",2021,"HAL",37,1.07076979751581e-05,NA,NA,5505,311,7
"12050",2021,"HAL",38,0.000278189672721845,NA,NA,5505,311,7
"12051",2021,"HAL",39,0.000124164924490673,NA,NA,5505,311,7
"12052",2021,"HAL",40,0.00135551002605489,NA,NA,5505,311,7
"12053",2021,"HAL",41,0.00312965289424979,NA,NA,5505,311,7
"12054",2021,"HAL",42,0.00395402528381179,NA,NA,5505,311,7
"12055",2021,"HAL",43,0.00219740922695577,NA,NA,5505,311,7
"12056",2021,"HAL",44,0.00254016322972417,NA,NA,5505,311,7
"12057",2021,"HAL",45,0.00612336871286267,NA,NA,5505,311,7
"12058",2021,"HAL",46,0.00299352398998084,NA,NA,5505,311,7
"12059",2021,"HAL",47,0.00470288576306775,NA,NA,5505,311,7
"12060",2021,"HAL",48,0.00581474232623038,NA,NA,5505,311,7
"12061",2021,"HAL",49,0.0095982344608644,NA,NA,5505,311,7
"12062",2021,"HAL",50,0.0103221749512805,NA,NA,5505,311,7
"12063",2021,"HAL",51,0.0114915268447959,NA,NA,5505,311,7
"12064",2021,"HAL",52,0.0142195516128213,NA,NA,5505,311,7
"12065",2021,"HAL",53,0.0199045490434726,NA,NA,5505,311,7
"12066",2021,"HAL",54,0.0152860871968323,NA,NA,5505,311,7
"12067",2021,"HAL",55,0.0213176433445279,NA,NA,5505,311,7
"12068",2021,"HAL",56,0.025516201649902,NA,NA,5505,311,7
"12069",2021,"HAL",57,0.0247711825001577,NA,NA,5505,311,7
"12070",2021,"HAL",58,0.027124957326032,NA,NA,5505,311,7
"12071",2021,"HAL",59,0.0306867169674124,NA,NA,5505,311,7
"12072",2021,"HAL",60,0.0270944929973831,NA,NA,5505,311,7
"12073",2021,"HAL",61,0.0253366880279259,NA,NA,5505,311,7
"12074",2021,"HAL",62,0.0283916084990451,NA,NA,5505,311,7
"12075",2021,"HAL",63,0.0339626094174516,NA,NA,5505,311,7
"12076",2021,"HAL",64,0.0324337841503315,NA,NA,5505,311,7
"12077",2021,"HAL",65,0.0278655958920499,NA,NA,5505,311,7
"12078",2021,"HAL",66,0.0314155810583278,NA,NA,5505,311,7
"12079",2021,"HAL",67,0.0333696011486071,NA,NA,5505,311,7
"12080",2021,"HAL",68,0.0308091312342509,NA,NA,5505,311,7
"12081",2021,"HAL",69,0.0295871359142004,NA,NA,5505,311,7
"12082",2021,"HAL",70,0.0311236567683005,NA,NA,5505,311,7
"12083",2021,"HAL",71,0.0213436815828948,NA,NA,5505,311,7
"12084",2021,"HAL",72,0.0220054478525766,NA,NA,5505,311,7
"12085",2021,"HAL",73,0.019107132411931,NA,NA,5505,311,7
"12086",2021,"HAL",74,0.0204791162620951,NA,NA,5505,311,7
"12087",2021,"HAL",75,0.0143729758120541,NA,NA,5505,311,7
"12088",2021,"HAL",76,0.0173714300926246,NA,NA,5505,311,7
"12089",2021,"HAL",77,0.0126887570161951,NA,NA,5505,311,7
"12090",2021,"HAL",78,0.0147067944431068,NA,NA,5505,311,7
"12091",2021,"HAL",79,0.00969033134461916,NA,NA,5505,311,7
"12092",2021,"HAL",80,0.0165368301238794,NA,NA,5505,311,7
"12093",2021,"HAL",81,0.0127772446910121,NA,NA,5505,311,7
"12094",2021,"HAL",82,0.0149828962464427,NA,NA,5505,311,7
"12095",2021,"HAL",83,0.00988817867739526,NA,NA,5505,311,7
"12096",2021,"HAL",84,0.0129467460009234,NA,NA,5505,311,7
"12097",2021,"HAL",85,0.0161815957805138,NA,NA,5505,311,7
"12098",2021,"HAL",86,0.0152615069653019,NA,NA,5505,311,7
"12099",2021,"HAL",87,0.0117433400805176,NA,NA,5505,311,7
"12100",2021,"HAL",88,0.012214671239244,NA,NA,5505,311,7
"12101",2021,"HAL",89,0.0106687252948634,NA,NA,5505,311,7
"12102",2021,"HAL",90,0.0118986218821421,NA,NA,5505,311,7
"12103",2021,"HAL",91,0.0119426546549397,NA,NA,5505,311,7
"12104",2021,"HAL",92,0.0100158365717624,NA,NA,5505,311,7
"12105",2021,"HAL",93,0.0076009556731373,NA,NA,5505,311,7
"12106",2021,"HAL",94,0.0077358267315379,NA,NA,5505,311,7
"12107",2021,"HAL",95,0.00909537317896743,NA,NA,5505,311,7
"12108",2021,"HAL",96,0.00793334841401807,NA,NA,5505,311,7
"12109",2021,"HAL",97,0.00712358423463996,NA,NA,5505,311,7
"12110",2021,"HAL",98,0.00833505803652148,NA,NA,5505,311,7
"12111",2021,"HAL",99,0.00854657209646305,NA,NA,5505,311,7
"12112",2021,"HAL",100,0.0113625107940982,NA,NA,5505,311,7
"12113",2021,"HAL",101,0.00726006325683614,NA,NA,5505,311,7
"12114",2021,"HAL",102,0.00392668872463379,NA,NA,5505,311,7
"12115",2021,"HAL",103,0.00595886673992865,NA,NA,5505,311,7
"12116",2021,"HAL",104,0.00727930786579157,NA,NA,5505,311,7
"12117",2021,"HAL",105,0.00375853892173941,NA,NA,5505,311,7
"12118",2021,"HAL",106,0.00330108361843514,NA,NA,5505,311,7
"12119",2021,"HAL",107,0.0010213781924174,NA,NA,5505,311,7
"12120",2021,"HAL",108,0.00153861506262672,NA,NA,5505,311,7
"12121",2021,"HAL",109,0.0017419795137433,NA,NA,5505,311,7
"12122",2021,"HAL",110,0.000473745053754942,NA,NA,5505,311,7
"12123",2021,"HAL",111,0.000277686300822433,NA,NA,5505,311,7
"12124",2021,"HAL",112,8.72677384975383e-05,NA,NA,5505,311,7
"12125",2021,"HAL",113,0.000817299320101072,NA,NA,5505,311,7
"12126",2021,"HAL",114,9.52985119789069e-05,NA,NA,5505,311,7
"12127",2021,"HAL",115,3.28369404571514e-05,NA,NA,5505,311,7
"12128",2021,"HAL",116,0.000101983318311405,NA,NA,5505,311,7
"12129",2021,"HAL",117,0,NA,NA,5505,311,7
"12130",2021,"HAL",118,0,NA,NA,5505,311,7
"12131",2021,"HAL",119,0,NA,NA,5505,311,7
"12132",2021,"HAL",120,0.000163858911438156,NA,NA,5505,311,7
"12133",2021,"HAL",121,0,NA,NA,5505,311,7
"12134",2021,"HAL",122,0,NA,NA,5505,311,7
"12135",2021,"HAL",123,0,NA,NA,5505,311,7
"12136",2021,"HAL",124,0,NA,NA,5505,311,7
"12137",2021,"HAL",125,0,NA,NA,5505,311,7
"12138",2021,"HAL",126,0,NA,NA,5505,311,7
"12139",2021,"HAL",127,0,NA,NA,5505,311,7
"12140",2021,"HAL",128,0,NA,NA,5505,311,7
"12141",2021,"HAL",129,0,NA,NA,5505,311,7
"12142",2021,"HAL",130,0,NA,NA,5505,311,7
"12143",2021,"HAL",131,0,NA,NA,5505,311,7
"12144",2021,"HAL",132,0,NA,NA,5505,311,7
"12145",2021,"HAL",133,0,NA,NA,5505,311,7
"12146",2021,"HAL",134,0,NA,NA,5505,311,7
"12147",2021,"HAL",135,0,NA,NA,5505,311,7
"12148",2021,"HAL",136,0,NA,NA,5505,311,7
"12149",2021,"HAL",137,0,NA,NA,5505,311,7
"12150",2021,"HAL",138,0,NA,NA,5505,311,7
"12151",2021,"HAL",139,0,NA,NA,5505,311,7
"12152",2021,"HAL",140,0,NA,NA,5505,311,7
"12153",2021,"HAL",141,0,NA,NA,5505,311,7
"12154",2021,"HAL",142,0,NA,NA,5505,311,7
"12155",2021,"HAL",143,0,NA,NA,5505,311,7
"12156",2021,"POT",1,0,NA,NA,1560,89,2
"12157",2021,"POT",2,0,NA,NA,1560,89,2
"12158",2021,"POT",3,0,NA,NA,1560,89,2
"12159",2021,"POT",4,0,NA,NA,1560,89,2
"12160",2021,"POT",5,0,NA,NA,1560,89,2
"12161",2021,"POT",6,0,NA,NA,1560,89,2
"12162",2021,"POT",7,0,NA,NA,1560,89,2
"12163",2021,"POT",8,0,NA,NA,1560,89,2
"12164",2021,"POT",9,0,NA,NA,1560,89,2
"12165",2021,"POT",10,0,NA,NA,1560,89,2
"12166",2021,"POT",11,0,NA,NA,1560,89,2
"12167",2021,"POT",12,0,NA,NA,1560,89,2
"12168",2021,"POT",13,0,NA,NA,1560,89,2
"12169",2021,"POT",14,0,NA,NA,1560,89,2
"12170",2021,"POT",15,0,NA,NA,1560,89,2
"12171",2021,"POT",16,0,NA,NA,1560,89,2
"12172",2021,"POT",17,0,NA,NA,1560,89,2
"12173",2021,"POT",18,0,NA,NA,1560,89,2
"12174",2021,"POT",19,0,NA,NA,1560,89,2
"12175",2021,"POT",20,0,NA,NA,1560,89,2
"12176",2021,"POT",21,0,NA,NA,1560,89,2
"12177",2021,"POT",22,0,NA,NA,1560,89,2
"12178",2021,"POT",23,0,NA,NA,1560,89,2
"12179",2021,"POT",24,0,NA,NA,1560,89,2
"12180",2021,"POT",25,0,NA,NA,1560,89,2
"12181",2021,"POT",26,0,NA,NA,1560,89,2
"12182",2021,"POT",27,0,NA,NA,1560,89,2
"12183",2021,"POT",28,0,NA,NA,1560,89,2
"12184",2021,"POT",29,5.84750531347852e-05,NA,NA,1560,89,2
"12185",2021,"POT",30,0,NA,NA,1560,89,2
"12186",2021,"POT",31,0,NA,NA,1560,89,2
"12187",2021,"POT",32,0,NA,NA,1560,89,2
"12188",2021,"POT",33,0,NA,NA,1560,89,2
"12189",2021,"POT",34,0,NA,NA,1560,89,2
"12190",2021,"POT",35,0,NA,NA,1560,89,2
"12191",2021,"POT",36,0,NA,NA,1560,89,2
"12192",2021,"POT",37,0,NA,NA,1560,89,2
"12193",2021,"POT",38,0,NA,NA,1560,89,2
"12194",2021,"POT",39,0,NA,NA,1560,89,2
"12195",2021,"POT",40,0,NA,NA,1560,89,2
"12196",2021,"POT",41,0,NA,NA,1560,89,2
"12197",2021,"POT",42,0,NA,NA,1560,89,2
"12198",2021,"POT",43,0.00181922387530443,NA,NA,1560,89,2
"12199",2021,"POT",44,0.000151060553931528,NA,NA,1560,89,2
"12200",2021,"POT",45,0.00248518432235021,NA,NA,1560,89,2
"12201",2021,"POT",46,0.000453181661794585,NA,NA,1560,89,2
"12202",2021,"POT",47,0.0036105368639473,NA,NA,1560,89,2
"12203",2021,"POT",48,0.00128509417792368,NA,NA,1560,89,2
"12204",2021,"POT",49,0.00533526441795009,NA,NA,1560,89,2
"12205",2021,"POT",50,0.00381620250825579,NA,NA,1560,89,2
"12206",2021,"POT",51,0.00682289259880885,NA,NA,1560,89,2
"12207",2021,"POT",52,0.00322934647806872,NA,NA,1560,89,2
"12208",2021,"POT",53,0.0117058194080329,NA,NA,1560,89,2
"12209",2021,"POT",54,0.0170082697602856,NA,NA,1560,89,2
"12210",2021,"POT",55,0.0173584785964011,NA,NA,1560,89,2
"12211",2021,"POT",56,0.0307185918883462,NA,NA,1560,89,2
"12212",2021,"POT",57,0.0331212148291935,NA,NA,1560,89,2
"12213",2021,"POT",58,0.0362719496878811,NA,NA,1560,89,2
"12214",2021,"POT",59,0.042116489889646,NA,NA,1560,89,2
"12215",2021,"POT",60,0.0499193247976485,NA,NA,1560,89,2
"12216",2021,"POT",61,0.0472067129336328,NA,NA,1560,89,2
"12217",2021,"POT",62,0.0390047538495067,NA,NA,1560,89,2
"12218",2021,"POT",63,0.0476647302811859,NA,NA,1560,89,2
"12219",2021,"POT",64,0.0382091760547865,NA,NA,1560,89,2
"12220",2021,"POT",65,0.0425644163206227,NA,NA,1560,89,2
"12221",2021,"POT",66,0.0409859955067295,NA,NA,1560,89,2
"12222",2021,"POT",67,0.0370502334932204,NA,NA,1560,89,2
"12223",2021,"POT",68,0.0320449388918977,NA,NA,1560,89,2
"12224",2021,"POT",69,0.0389093032922535,NA,NA,1560,89,2
"12225",2021,"POT",70,0.0322556299175086,NA,NA,1560,89,2
"12226",2021,"POT",71,0.0237829584600815,NA,NA,1560,89,2
"12227",2021,"POT",72,0.0218489156595373,NA,NA,1560,89,2
"12228",2021,"POT",73,0.0270147046532387,NA,NA,1560,89,2
"12229",2021,"POT",74,0.0178956958154097,NA,NA,1560,89,2
"12230",2021,"POT",75,0.0198527633031413,NA,NA,1560,89,2
"12231",2021,"POT",76,0.0188980844075848,NA,NA,1560,89,2
"12232",2021,"POT",77,0.017397973924817,NA,NA,1560,89,2
"12233",2021,"POT",78,0.0144453200054894,NA,NA,1560,89,2
"12234",2021,"POT",79,0.0133551399742866,NA,NA,1560,89,2
"12235",2021,"POT",80,0.0137888707061398,NA,NA,1560,89,2
"12236",2021,"POT",81,0.00792474434154514,NA,NA,1560,89,2
"12237",2021,"POT",82,0.0095893545084335,NA,NA,1560,89,2
"12238",2021,"POT",83,0.0110949210480093,NA,NA,1560,89,2
"12239",2021,"POT",84,0.0157550617611243,NA,NA,1560,89,2
"12240",2021,"POT",85,0.00562046373855943,NA,NA,1560,89,2
"12241",2021,"POT",86,0.00645909035246183,NA,NA,1560,89,2
"12242",2021,"POT",87,0.00685646549662039,NA,NA,1560,89,2
"12243",2021,"POT",88,0.00816482366486928,NA,NA,1560,89,2
"12244",2021,"POT",89,0.00618428586188752,NA,NA,1560,89,2
"12245",2021,"POT",90,0.00850129961779037,NA,NA,1560,89,2
"12246",2021,"POT",91,0.00566162720383266,NA,NA,1560,89,2
"12247",2021,"POT",92,0.00715679582654849,NA,NA,1560,89,2
"12248",2021,"POT",93,0.00443583608528826,NA,NA,1560,89,2
"12249",2021,"POT",94,0.01617976438047,NA,NA,1560,89,2
"12250",2021,"POT",95,0.00402306335183533,NA,NA,1560,89,2
"12251",2021,"POT",96,0.00441683046248383,NA,NA,1560,89,2
"12252",2021,"POT",97,0.00368580409523994,NA,NA,1560,89,2
"12253",2021,"POT",98,0.00195192548528757,NA,NA,1560,89,2
"12254",2021,"POT",99,0.000350006106601538,NA,NA,1560,89,2
"12255",2021,"POT",100,0.00241028733840364,NA,NA,1560,89,2
"12256",2021,"POT",101,0.00123441796985323,NA,NA,1560,89,2
"12257",2021,"POT",102,0.00189296741453552,NA,NA,1560,89,2
"12258",2021,"POT",103,0.00176578417396736,NA,NA,1560,89,2
"12259",2021,"POT",104,0.000353671483652933,NA,NA,1560,89,2
"12260",2021,"POT",105,0.00120341659351388,NA,NA,1560,89,2
"12261",2021,"POT",106,0.00497262106016024,NA,NA,1560,89,2
"12262",2021,"POT",107,0.000691751757049351,NA,NA,1560,89,2
"12263",2021,"POT",108,0,NA,NA,1560,89,2
"12264",2021,"POT",109,0,NA,NA,1560,89,2
"12265",2021,"POT",110,0,NA,NA,1560,89,2
"12266",2021,"POT",111,0,NA,NA,1560,89,2
"12267",2021,"POT",112,0,NA,NA,1560,89,2
"12268",2021,"POT",113,0,NA,NA,1560,89,2
"12269",2021,"POT",114,0,NA,NA,1560,89,2
"12270",2021,"POT",115,0,NA,NA,1560,89,2
"12271",2021,"POT",116,0,NA,NA,1560,89,2
"12272",2021,"POT",117,0,NA,NA,1560,89,2
"12273",2021,"POT",118,0,NA,NA,1560,89,2
"12274",2021,"POT",119,0,NA,NA,1560,89,2
"12275",2021,"POT",120,0,NA,NA,1560,89,2
"12276",2021,"POT",121,0,NA,NA,1560,89,2
"12277",2021,"POT",122,0,NA,NA,1560,89,2
"12278",2021,"POT",123,0,NA,NA,1560,89,2
"12279",2021,"POT",124,0,NA,NA,1560,89,2
